track_uri,track,artist_uri,artist_info,artist_name,popularity,genre,album,track_popularity,features
spotify:track:4rOODw637hsmsq0uzT0DN3,Advice,spotify:artist:13rF01aOogvnkuQXOlgTW8,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/13rF01aOogvnkuQXOlgTW8'}, 'followers': {'href': None, 'total': 2388576}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/13rF01aOogvnkuQXOlgTW8', 'id': '13rF01aOogvnkuQXOlgTW8', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb99713cdd2a68b0db306aad6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b99713cdd2a68b0db306aad6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b99713cdd2a68b0db306aad6', 'width': 160}], 'name': 'TAEMIN', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:13rF01aOogvnkuQXOlgTW8'}",TAEMIN,59,['k-pop'],Advice - The 3rd Mini Album,65,"[{'danceability': 0.659, 'energy': 0.821, 'key': 9, 'loudness': -2.215, 'mode': 0, 'speechiness': 0.0468, 'acousticness': 0.406, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.353, 'tempo': 161.983, 'type': 'audio_features', 'id': '4rOODw637hsmsq0uzT0DN3', 'uri': 'spotify:track:4rOODw637hsmsq0uzT0DN3', 'track_href': 'https://api.spotify.com/v1/tracks/4rOODw637hsmsq0uzT0DN3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4rOODw637hsmsq0uzT0DN3', 'duration_ms': 191640, 'time_signature': 4}]"
spotify:track:4PP4siQamrO7i5Me9GOpqQ,All Your Fault (Feat. GRAY),spotify:artist:3ohXmy1PGdB3XgzhPqQ0tY,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ohXmy1PGdB3XgzhPqQ0tY'}, 'followers': {'href': None, 'total': 294440}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/3ohXmy1PGdB3XgzhPqQ0tY', 'id': '3ohXmy1PGdB3XgzhPqQ0tY', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2d84eb4dcfc7bcf3d7173f7d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742d84eb4dcfc7bcf3d7173f7d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782d84eb4dcfc7bcf3d7173f7d', 'width': 160}], 'name': 'YUGYEOM', 'popularity': 48, 'type': 'artist', 'uri': 'spotify:artist:3ohXmy1PGdB3XgzhPqQ0tY'}",YUGYEOM,48,['k-pop'],Point Of View: U,57,"[{'danceability': 0.662, 'energy': 0.852, 'key': 10, 'loudness': -1.447, 'mode': 0, 'speechiness': 0.0329, 'acousticness': 0.163, 'instrumentalness': 0, 'liveness': 0.0987, 'valence': 0.56, 'tempo': 139.928, 'type': 'audio_features', 'id': '4PP4siQamrO7i5Me9GOpqQ', 'uri': 'spotify:track:4PP4siQamrO7i5Me9GOpqQ', 'track_href': 'https://api.spotify.com/v1/tracks/4PP4siQamrO7i5Me9GOpqQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4PP4siQamrO7i5Me9GOpqQ', 'duration_ms': 181880, 'time_signature': 4}]"
spotify:track:7L9gc9u9Ev2OprF08AMhGH,GEMINI,spotify:artist:4y0wFJ5jmCUNRLZfsw1I7g,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4y0wFJ5jmCUNRLZfsw1I7g'}, 'followers': {'href': None, 'total': 520401}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/4y0wFJ5jmCUNRLZfsw1I7g', 'id': '4y0wFJ5jmCUNRLZfsw1I7g', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb066536cc38a72178fd2ec952', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174066536cc38a72178fd2ec952', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178066536cc38a72178fd2ec952', 'width': 160}], 'name': 'AB6IX', 'popularity': 48, 'type': 'artist', 'uri': 'spotify:artist:4y0wFJ5jmCUNRLZfsw1I7g'}",AB6IX,48,"['k-pop', 'k-pop boy group']",GEMINI,39,"[{'danceability': 0.638, 'energy': 0.917, 'key': 0, 'loudness': -2.525, 'mode': 0, 'speechiness': 0.228, 'acousticness': 0.104, 'instrumentalness': 0, 'liveness': 0.261, 'valence': 0.565, 'tempo': 100.024, 'type': 'audio_features', 'id': '7L9gc9u9Ev2OprF08AMhGH', 'uri': 'spotify:track:7L9gc9u9Ev2OprF08AMhGH', 'track_href': 'https://api.spotify.com/v1/tracks/7L9gc9u9Ev2OprF08AMhGH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7L9gc9u9Ev2OprF08AMhGH', 'duration_ms': 226933, 'time_signature': 4}]"
spotify:track:2eEVS8HGd0xpmsUOCuVIzI,Rush Hour,spotify:artist:3ybZTNrlK0QhL4rBxfLHOc,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ybZTNrlK0QhL4rBxfLHOc'}, 'followers': {'href': None, 'total': 299327}, 'genres': ['k-pop', 'korean pop'], 'href': 'https://api.spotify.com/v1/artists/3ybZTNrlK0QhL4rBxfLHOc', 'id': '3ybZTNrlK0QhL4rBxfLHOc', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd09c71924d78ce8f1c8871a6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d09c71924d78ce8f1c8871a6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d09c71924d78ce8f1c8871a6', 'width': 160}], 'name': 'Gaho', 'popularity': 54, 'type': 'artist', 'uri': 'spotify:artist:3ybZTNrlK0QhL4rBxfLHOc'}",Gaho,54,"['k-pop', 'korean pop']",Rush Hour,41,"[{'danceability': 0.808, 'energy': 0.672, 'key': 1, 'loudness': -5.073, 'mode': 0, 'speechiness': 0.0769, 'acousticness': 0.0632, 'instrumentalness': 0, 'liveness': 0.0996, 'valence': 0.67, 'tempo': 119.032, 'type': 'audio_features', 'id': '2eEVS8HGd0xpmsUOCuVIzI', 'uri': 'spotify:track:2eEVS8HGd0xpmsUOCuVIzI', 'track_href': 'https://api.spotify.com/v1/tracks/2eEVS8HGd0xpmsUOCuVIzI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2eEVS8HGd0xpmsUOCuVIzI', 'duration_ms': 228160, 'time_signature': 4}]"
spotify:track:2QfGWFmHJJFLL1JKygFQjk,INSIDE OUT,spotify:artist:1iQfn1B8V25iQoolQakyAZ,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1iQfn1B8V25iQoolQakyAZ'}, 'followers': {'href': None, 'total': 945554}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/1iQfn1B8V25iQoolQakyAZ', 'id': '1iQfn1B8V25iQoolQakyAZ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7682e26b8e7f5bfed0e87d84', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747682e26b8e7f5bfed0e87d84', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787682e26b8e7f5bfed0e87d84', 'width': 160}], 'name': ""NU'EST"", 'popularity': 46, 'type': 'artist', 'uri': 'spotify:artist:1iQfn1B8V25iQoolQakyAZ'}",NU'EST,46,"['k-pop', 'k-pop boy group']",The 2nd Album ‘Romanticize’,50,"[{'danceability': 0.518, 'energy': 0.789, 'key': 10, 'loudness': -5.131, 'mode': 0, 'speechiness': 0.181, 'acousticness': 0.176, 'instrumentalness': 0, 'liveness': 0.343, 'valence': 0.794, 'tempo': 113.813, 'type': 'audio_features', 'id': '2QfGWFmHJJFLL1JKygFQjk', 'uri': 'spotify:track:2QfGWFmHJJFLL1JKygFQjk', 'track_href': 'https://api.spotify.com/v1/tracks/2QfGWFmHJJFLL1JKygFQjk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2QfGWFmHJJFLL1JKygFQjk', 'duration_ms': 197307, 'time_signature': 4}]"
spotify:track:3VSA53dOtVkhwyJ0nsAnRt,NOT THE END,spotify:artist:3T0fMfxYBU3q9oAUAdPIsr,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3T0fMfxYBU3q9oAUAdPIsr'}, 'followers': {'href': None, 'total': 466204}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/3T0fMfxYBU3q9oAUAdPIsr', 'id': '3T0fMfxYBU3q9oAUAdPIsr', 'images': [{'height': 1000, 'url': 'https://i.scdn.co/image/ab6772690000c46c1c992627fe38d0b80de386f3', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/ab6772690000dd221c992627fe38d0b80de386f3', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/ab6772690000bac31c992627fe38d0b80de386f3', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67726900008f741c992627fe38d0b80de386f3', 'width': 64}], 'name': 'Highlight', 'popularity': 44, 'type': 'artist', 'uri': 'spotify:artist:3T0fMfxYBU3q9oAUAdPIsr'}",Highlight,44,"['k-pop', 'k-pop boy group']",The Blowing,49,"[{'danceability': 0.545, 'energy': 0.778, 'key': 11, 'loudness': -4.322, 'mode': 0, 'speechiness': 0.039, 'acousticness': 0.0102, 'instrumentalness': 0, 'liveness': 0.0902, 'valence': 0.413, 'tempo': 100.144, 'type': 'audio_features', 'id': '3VSA53dOtVkhwyJ0nsAnRt', 'uri': 'spotify:track:3VSA53dOtVkhwyJ0nsAnRt', 'track_href': 'https://api.spotify.com/v1/tracks/3VSA53dOtVkhwyJ0nsAnRt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3VSA53dOtVkhwyJ0nsAnRt', 'duration_ms': 218253, 'time_signature': 4}]"
spotify:track:5zI721DtTDWjLbDvZoWKGZ,I Want U Around (Feat. DeVita),spotify:artist:3ohXmy1PGdB3XgzhPqQ0tY,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ohXmy1PGdB3XgzhPqQ0tY'}, 'followers': {'href': None, 'total': 294440}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/3ohXmy1PGdB3XgzhPqQ0tY', 'id': '3ohXmy1PGdB3XgzhPqQ0tY', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2d84eb4dcfc7bcf3d7173f7d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742d84eb4dcfc7bcf3d7173f7d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782d84eb4dcfc7bcf3d7173f7d', 'width': 160}], 'name': 'YUGYEOM', 'popularity': 48, 'type': 'artist', 'uri': 'spotify:artist:3ohXmy1PGdB3XgzhPqQ0tY'}",YUGYEOM,48,['k-pop'],I Want U Around,0,"[{'danceability': 0.648, 'energy': 0.686, 'key': 6, 'loudness': -3.757, 'mode': 0, 'speechiness': 0.0384, 'acousticness': 0.083, 'instrumentalness': 0, 'liveness': 0.683, 'valence': 0.428, 'tempo': 92.056, 'type': 'audio_features', 'id': '5zI721DtTDWjLbDvZoWKGZ', 'uri': 'spotify:track:5zI721DtTDWjLbDvZoWKGZ', 'track_href': 'https://api.spotify.com/v1/tracks/5zI721DtTDWjLbDvZoWKGZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5zI721DtTDWjLbDvZoWKGZ', 'duration_ms': 191107, 'time_signature': 4}]"
spotify:track:42fR3oINF3KfXCDtheoNiY,Don't fight the feeling,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'followers': {'href': None, 'total': 9125378}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb465b1b62cf6eca8f851aaabc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174465b1b62cf6eca8f851aaabc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178465b1b62cf6eca8f851aaabc', 'width': 160}], 'name': 'EXO', 'popularity': 69, 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}",EXO,69,"['k-pop', 'k-pop boy group']",DON'T FIGHT THE FEELING - Special Album,63,"[{'danceability': 0.707, 'energy': 0.838, 'key': 9, 'loudness': -2.983, 'mode': 0, 'speechiness': 0.117, 'acousticness': 0.0585, 'instrumentalness': 0, 'liveness': 0.095, 'valence': 0.832, 'tempo': 128.007, 'type': 'audio_features', 'id': '42fR3oINF3KfXCDtheoNiY', 'uri': 'spotify:track:42fR3oINF3KfXCDtheoNiY', 'track_href': 'https://api.spotify.com/v1/tracks/42fR3oINF3KfXCDtheoNiY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/42fR3oINF3KfXCDtheoNiY', 'duration_ms': 176547, 'time_signature': 4}]"
spotify:track:2QdH0rKlV3d9Y6lWzcnlBH,In the morning,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3'}, 'followers': {'href': None, 'total': 4315143}, 'genres': ['k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/2KC9Qb60EaY0kW4eH68vr3', 'id': '2KC9Qb60EaY0kW4eH68vr3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebaa28abbc6d04ccd22c8ae3b5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174aa28abbc6d04ccd22c8ae3b5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178aa28abbc6d04ccd22c8ae3b5', 'width': 160}], 'name': 'ITZY', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:2KC9Qb60EaY0kW4eH68vr3'}",ITZY,71,['k-pop girl group'],GUESS WHO,29,"[{'danceability': 0.847, 'energy': 0.814, 'key': 11, 'loudness': -4.668, 'mode': 0, 'speechiness': 0.152, 'acousticness': 0.0825, 'instrumentalness': 0.000507, 'liveness': 0.0948, 'valence': 0.711, 'tempo': 140.057, 'type': 'audio_features', 'id': '2QdH0rKlV3d9Y6lWzcnlBH', 'uri': 'spotify:track:2QdH0rKlV3d9Y6lWzcnlBH', 'track_href': 'https://api.spotify.com/v1/tracks/2QdH0rKlV3d9Y6lWzcnlBH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2QdH0rKlV3d9Y6lWzcnlBH', 'duration_ms': 172359, 'time_signature': 4}]"
spotify:track:5FiXhM80sP4yg6tEnHkZZn,HWAA,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2AfmfGFbe0A0WsTYm0SDTx'}, 'followers': {'href': None, 'total': 3640334}, 'genres': ['k-pop', 'k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/2AfmfGFbe0A0WsTYm0SDTx', 'id': '2AfmfGFbe0A0WsTYm0SDTx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc54e9b09db7f35f5bbb0efd4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c54e9b09db7f35f5bbb0efd4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c54e9b09db7f35f5bbb0efd4', 'width': 160}], 'name': '(G)I-DLE', 'popularity': 72, 'type': 'artist', 'uri': 'spotify:artist:2AfmfGFbe0A0WsTYm0SDTx'}",(G)I-DLE,72,"['k-pop', 'k-pop girl group']",I burn,67,"[{'danceability': 0.384, 'energy': 0.868, 'key': 6, 'loudness': -3.226, 'mode': 0, 'speechiness': 0.0711, 'acousticness': 0.0458, 'instrumentalness': 5.82e-06, 'liveness': 0.0797, 'valence': 0.233, 'tempo': 95.027, 'type': 'audio_features', 'id': '5FiXhM80sP4yg6tEnHkZZn', 'uri': 'spotify:track:5FiXhM80sP4yg6tEnHkZZn', 'track_href': 'https://api.spotify.com/v1/tracks/5FiXhM80sP4yg6tEnHkZZn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5FiXhM80sP4yg6tEnHkZZn', 'duration_ms': 197320, 'time_signature': 4}]"
spotify:track:2VJOpzv5sBpstCX9venJr5,Rollin',spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7t5H3uQv0Zw6cQUnSTF5BB'}, 'followers': {'href': None, 'total': 265142}, 'genres': ['k-pop', 'k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/7t5H3uQv0Zw6cQUnSTF5BB', 'id': '7t5H3uQv0Zw6cQUnSTF5BB', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bd2e2ad104a29896dae6b84a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bd2e2ad104a29896dae6b84a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bd2e2ad104a29896dae6b84a', 'width': 64}], 'name': 'Brave Girls', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB'}",Brave Girls,57,"['k-pop', 'k-pop girl group']",Rollin',0,"[{'danceability': 0.69, 'energy': 0.878, 'key': 1, 'loudness': -3.908, 'mode': 1, 'speechiness': 0.0917, 'acousticness': 0.0312, 'instrumentalness': 0, 'liveness': 0.188, 'valence': 0.548, 'tempo': 124.948, 'type': 'audio_features', 'id': '2VJOpzv5sBpstCX9venJr5', 'uri': 'spotify:track:2VJOpzv5sBpstCX9venJr5', 'track_href': 'https://api.spotify.com/v1/tracks/2VJOpzv5sBpstCX9venJr5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2VJOpzv5sBpstCX9venJr5', 'duration_ms': 197694, 'time_signature': 4}]"
spotify:track:3Y4SnP9NDIjEj69mMY4NVp,You make Me,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5TnQc2N1iKlFjYD7CPGvFc'}, 'followers': {'href': None, 'total': 2800133}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/5TnQc2N1iKlFjYD7CPGvFc', 'id': '5TnQc2N1iKlFjYD7CPGvFc', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2fba28d51fc972ed9d8fbaaa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742fba28d51fc972ed9d8fbaaa', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782fba28d51fc972ed9d8fbaaa', 'width': 160}], 'name': 'DAY6', 'popularity': 63, 'type': 'artist', 'uri': 'spotify:artist:5TnQc2N1iKlFjYD7CPGvFc'}",DAY6,63,"['k-pop', 'k-pop boy group']",The Book of Us : Negentropy - Chaos swallowed up in love,58,"[{'danceability': 0.646, 'energy': 0.617, 'key': 6, 'loudness': -5.606, 'mode': 0, 'speechiness': 0.0338, 'acousticness': 0.339, 'instrumentalness': 0, 'liveness': 0.129, 'valence': 0.384, 'tempo': 100.995, 'type': 'audio_features', 'id': '3Y4SnP9NDIjEj69mMY4NVp', 'uri': 'spotify:track:3Y4SnP9NDIjEj69mMY4NVp', 'track_href': 'https://api.spotify.com/v1/tracks/3Y4SnP9NDIjEj69mMY4NVp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Y4SnP9NDIjEj69mMY4NVp', 'duration_ms': 218984, 'time_signature': 4}]"
spotify:track:1wcr8DjnN59Awev8nnKpQ4,Drunk-Dazed,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9'}, 'followers': {'href': None, 'total': 3854992}, 'genres': ['anime', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/5t5FqBwTcgKTaWmfEbwQY9', 'id': '5t5FqBwTcgKTaWmfEbwQY9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e9b1eebd4c0709b22e35edd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e9b1eebd4c0709b22e35edd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e9b1eebd4c0709b22e35edd', 'width': 160}], 'name': 'ENHYPEN', 'popularity': 73, 'type': 'artist', 'uri': 'spotify:artist:5t5FqBwTcgKTaWmfEbwQY9'}",ENHYPEN,73,"['anime', 'k-pop boy group']",BORDER : CARNIVAL,76,"[{'danceability': 0.599, 'energy': 0.869, 'key': 5, 'loudness': -5.174, 'mode': 0, 'speechiness': 0.0618, 'acousticness': 0.000707, 'instrumentalness': 0, 'liveness': 0.0911, 'valence': 0.453, 'tempo': 132.889, 'type': 'audio_features', 'id': '1wcr8DjnN59Awev8nnKpQ4', 'uri': 'spotify:track:1wcr8DjnN59Awev8nnKpQ4', 'track_href': 'https://api.spotify.com/v1/tracks/1wcr8DjnN59Awev8nnKpQ4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1wcr8DjnN59Awev8nnKpQ4', 'duration_ms': 193260, 'time_signature': 4}]"
spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,spotify:artist:3eVa5w3URK5duf6eyVDbu9,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3eVa5w3URK5duf6eyVDbu9'}, 'followers': {'href': None, 'total': 2969169}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/3eVa5w3URK5duf6eyVDbu9', 'id': '3eVa5w3URK5duf6eyVDbu9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba23b22965ecef5703f58b6c5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a23b22965ecef5703f58b6c5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a23b22965ecef5703f58b6c5', 'width': 160}], 'name': 'ROSÉ', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:3eVa5w3URK5duf6eyVDbu9'}",ROSÉ,62,['k-pop'],R,69,"[{'danceability': 0.311, 'energy': 0.607, 'key': 1, 'loudness': -6.578, 'mode': 1, 'speechiness': 0.11, 'acousticness': 0.0174, 'instrumentalness': 0, 'liveness': 0.131, 'valence': 0.286, 'tempo': 188.7, 'type': 'audio_features', 'id': '2pn8dNVSpYnAtlKFC8Q0DJ', 'uri': 'spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ', 'track_href': 'https://api.spotify.com/v1/tracks/2pn8dNVSpYnAtlKFC8Q0DJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2pn8dNVSpYnAtlKFC8Q0DJ', 'duration_ms': 168086, 'time_signature': 4}]"
spotify:track:0KERuWnGiBnoFiMyJCLTcj,BLACK MIRROR,spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CVYSpM7nfHFG5qCTW7Ht9'}, 'followers': {'href': None, 'total': None}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/3CVYSpM7nfHFG5qCTW7Ht9', 'id': '3CVYSpM7nfHFG5qCTW7Ht9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb652b1738f121da382c3ab77b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174652b1738f121da382c3ab77b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178652b1738f121da382c3ab77b', 'width': 160}], 'name': 'ONEUS', 'popularity': 55, 'type': 'artist', 'uri': 'spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9'}",ONEUS,55,"['k-pop', 'k-pop boy group']",BINARY CODE,53,"[{'danceability': 0.791, 'energy': 0.797, 'key': 10, 'loudness': -2.751, 'mode': 0, 'speechiness': 0.0714, 'acousticness': 0.0319, 'instrumentalness': 0, 'liveness': 0.112, 'valence': 0.896, 'tempo': 123.006, 'type': 'audio_features', 'id': '0KERuWnGiBnoFiMyJCLTcj', 'uri': 'spotify:track:0KERuWnGiBnoFiMyJCLTcj', 'track_href': 'https://api.spotify.com/v1/tracks/0KERuWnGiBnoFiMyJCLTcj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0KERuWnGiBnoFiMyJCLTcj', 'duration_ms': 220320, 'time_signature': 4}]"
spotify:track:7muTXW7kGytN3zdomku6FV,TAIL,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6MoXcK2GyGg7FIyxPU5yW6'}, 'followers': {'href': None, 'total': None}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/6MoXcK2GyGg7FIyxPU5yW6', 'id': '6MoXcK2GyGg7FIyxPU5yW6', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4a29246fa242d0b9f8de3b31', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744a29246fa242d0b9f8de3b31', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784a29246fa242d0b9f8de3b31', 'width': 160}], 'name': 'SUNMI', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:6MoXcK2GyGg7FIyxPU5yW6'}",SUNMI,59,['k-pop'],TAIL,62,"[{'danceability': 0.515, 'energy': 0.858, 'key': 9, 'loudness': -3.136, 'mode': 1, 'speechiness': 0.19, 'acousticness': 0.0435, 'instrumentalness': 1.8e-05, 'liveness': 0.0796, 'valence': 0.428, 'tempo': 125.07, 'type': 'audio_features', 'id': '7muTXW7kGytN3zdomku6FV', 'uri': 'spotify:track:7muTXW7kGytN3zdomku6FV', 'track_href': 'https://api.spotify.com/v1/tracks/7muTXW7kGytN3zdomku6FV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7muTXW7kGytN3zdomku6FV', 'duration_ms': 190960, 'time_signature': 4}]"
